Id,SalePrice
2735,160047.11674999984
2736,146881.0890427069
2737,125616.51516591062
2738,132477.81271429601
2739,156920.5666698054
2740,158693.2854023833
2741,157939.67695484278
2742,201689.6080659143
2743,169015.88124183382
2744,180742.53967998392
2745,184231.37937141332
2746,153837.15409697004
2747,194391.76942079255
2748,132561.09957692894
2749,146766.1650688173
2750,158994.00045140376
2751,154596.87327714055
2752,271886.59136440454
2753,185136.84484499146
2754,265801.8971539279
2755,167705.4496930363
2756,91127.4124828737
2757,88081.77545566978
2758,78562.91142095113
2759,181417.24503547302
2760,137285.31626457852
2761,155406.79566090048
2762,153638.12381529945
2763,183660.70034003368
2764,205010.4509483847
2765,295198.9066343413
2766,153957.78306603187
2767,93789.15742595629
2768,128833.85171849557
2769,142373.3365027589
2770,170641.13557627136
2771,119233.81581388008
2772,119268.04292668091
2773,201968.38847156492
2774,180391.16799976147
2775,118640.31719263908
2776,182620.62817126664
2777,197899.7534993467
2778,130385.57759477908
2779,141402.85194531237
2780,153143.48245976632
2781,107636.85911451813
2782,108301.56374528543
2783,132941.61288145554
2784,157740.12167755037
2785,172064.7722237504
2786,72061.55873539166
2787,133417.99164472366
2788,60964.955136628254
2789,183541.92450108097
2790,113750.45080870859
2791,159177.05362920082
2792,61136.06447329925
2793,176982.25930924207
2794,120106.53287039943
2795,130760.5158564948
2796,90694.88700137865
2797,251087.98559292185
2798,132026.79827294065
2799,114698.67614747121
2800,96798.60520337062
2801,150175.71966775745
2802,160917.1146836208
2803,175990.62422796647
2804,161318.84255868016
2805,140376.7870513335
2806,102973.53920811543
2807,208138.38757495367
2808,187020.82043435218
2809,139595.57643515902
2810,152579.23486495786
2811,201648.74581407444
2812,173301.9497172937
2813,163183.4483747485
2814,140045.70838396554
2815,104068.18606235387
2816,267686.0357147428
2817,193914.0308837218
2818,157646.91591988713
2819,230500.05262733024
2820,142033.8294023361
2821,129846.90855821365
2822,203351.1745860368
2823,321060.9212004399
2824,178240.5024149246
2825,182551.34441188877
2826,172438.6905842338
2827,142269.42476248418
2828,265415.4202777839
2829,231123.99549270392
2830,235627.9144585807
2831,228770.2363823484
2832,260918.22060307613
2833,327201.1772681296
2834,261088.7087938587
2835,261232.84471064073
2836,251133.41164582563
2837,191881.48646414457
2838,144427.48146404122
2839,187936.63185079742
2840,217934.3621023141
2841,224167.97451490824
2842,258405.8687728779
2843,187025.97213776907
2844,155895.54636666813
2845,116724.71028037748
2846,237665.44687928268
2847,218670.06508774863
2848,245688.3373855581
2849,228351.69819963927
2850,313812.6541479639
2851,251048.52133382112
2852,245398.52325539623
2853,267693.1337274891
2854,171161.63224470653
2855,233664.59608469857
2856,229581.12792784974
2857,226272.8488926912
2858,232076.16571258282
2859,154500.3353706337
2860,200412.37394235816
2861,160331.97230162358
2862,246273.62700131972
2863,171947.20854227128
2864,283620.2313156092
2865,160236.64529874368
2866,173882.8970587653
2867,95610.62423614589
2868,144225.90920788032
2869,135086.61199523145
2870,147105.39216917535
2871,106866.41554189046
2872,51496.381310446974
2873,110546.47550657364
2874,126677.19087984756
2875,152386.95315061175
2876,215908.44495212886
2877,164839.45903605994
2878,183889.72520414958
2879,161764.64566771244
2880,97760.70310629945
2881,162466.71832538652
2882,182488.0131210881
2883,218218.1351148669
2884,212860.5433813298
2885,167876.18322341164
2886,258950.06857660256
2887,150633.09221703355
2888,178218.94685595643
2889,52173.679295932525
2890,86781.78472253312
2891,181613.16010710478
2892,73275.62231061881
2893,99805.83005048538
2894,54472.68514331398
2895,340461.93150393455
2896,295997.30916707346
2897,232199.08581771117
2898,156454.06948614313
2899,250580.3459072397
2900,158445.41813867987
2901,286911.07268783235
2902,233234.8446693311
2903,339732.26299941493
2904,369702.3955070238
2905,89549.91517417837
2906,214650.27212630914
2907,125828.68602469409
2908,132312.18099278392
2909,152273.73402676635
2910,94180.52798779862
2911,81345.09162846216
2912,183591.96195554693
2913,84292.8557045065
2914,71707.32591086428
2915,84705.6247575578
2916,93514.35773715707
2917,160525.6367349724
2918,139907.19969337
2919,253259.8293522346
